x,y,z
165.74314483195465,29.224988301344315,119.4
165.7332967544245,29.223251819567643,120.22
165.72344867689438,29.221515337790976,121.05
165.70375252183413,29.218042374237637,121.87
165.66436021171364,29.21109644713096,122.69
165.62496790159318,29.204150520024285,123.52
165.56587943641244,29.19373162936427,124.34
165.5067909712317,29.183312738704252,125.16
165.43785442852086,29.17115736626757,125.98
165.35906980827986,29.15726551205421,126.8
165.26058903297866,29.13990069428752,127.62
165.16210825767743,29.12253587652083,128.44
165.05377940484607,29.103434576977463,129.26
164.9356024744846,29.08259679565743,130.08
164.80757746659302,29.06002253256073,130.9
164.66970438117133,29.03571178768736,131.71
164.5219832182195,29.009664561037322,132.53
164.36441397773754,28.98188085261061,133.34
164.19699665972544,28.952360662407234,134.16
164.01973126418326,28.921103990427188,134.97
163.83261779111095,28.88811083667047,135.78
163.6356562405085,28.853381201137083,136.59
163.42884661237593,28.816915083827027,137.4
163.21218890671324,28.778712484740304,138.21
162.98568312352046,28.73877340387691,139.01
162.75917734032765,28.698834323013518,139.82
162.5129754020746,28.655422278596784,140.62
162.2569253862914,28.61027375240338,141.42
161.99102729297812,28.56338874443331,142.22
161.72512919966482,28.51650373646324,143.01
161.43953495129128,28.46614576493983,143.81
161.1440926253876,28.41405131163975,144.6
160.84865029948398,28.361956858339674,145.39
160.53351181852003,28.306389441486253,146.18
160.21837333755613,28.250822024632836,146.97
159.883538701532,28.19178164422608,147.75
159.54870406550782,28.132741263819323,148.54
159.19417327442346,28.07022791985923,149.32
158.83964248333905,28.007714575899133,150.09
158.47526361472453,27.94346475016237,150.87
158.0911885910498,27.87574196087227,151.64
157.707113567375,27.808019171582163,152.41
157.31319046617014,27.738559900515394,153.18
156.899571209905,27.665627665895283,153.94
156.48595195363987,27.592695431275175,154.7
156.0624846198446,27.518026714878392,155.46
155.62916920851924,27.441621516704945,156.22
155.18600571966377,27.363479836754827,156.97
154.73299415327816,27.283601675028038,157.72
154.26028643183227,27.20025054974791,158.47
153.7875787103864,27.116899424467782,159.21
153.30502291141042,27.031811817410986,159.95
152.81261903490432,26.944987728577523,160.69
152.3103670808681,26.85642715796739,161.42
151.79826704930176,26.766130105580583,162.15
151.2763189402053,26.674096571417117,162.87
150.75437083110884,26.582063037253644,163.6
150.2127265669521,26.486556539536828,164.31
149.66123422526528,26.389313560043348,165.03
149.09989380604833,26.290334098773197,165.74
148.52870530930122,26.189618155726375,166.45
147.95751681255416,26.08890221267956,167.15
147.3666321607468,25.9847133060794,167.85
146.76589943140937,25.878787917702574,168.54
146.1553186245418,25.771126047549075,169.23
145.54473781767422,25.66346417739558,169.92
144.91446085574643,25.552329343688747,170.6
144.2841838938186,25.44119450998191,171.28
143.63421077683054,25.326586712721735,171.95
142.9842376598425,25.21197891546156,172.62
142.3145683877942,25.09389815464805,173.28
141.64489911574591,24.97581739383454,173.94
140.95553368863736,24.854263669467684,174.59
140.2661682615288,24.732709945100837,175.24
139.55710667936003,24.607683257180646,175.89
138.84804509719123,24.48265656926046,176.52
138.1192873599622,24.354156917786927,177.16
137.39052962273314,24.225657266313398,177.79
136.651923807974,24.0954211330632,178.41
135.90346991568472,23.963448518036337,179.03
135.1353198683352,23.82800293945613,179.64
134.36716982098568,23.692557360875924,180.25
133.58917169610604,23.555375300519053,180.85
132.80132549369625,23.416456758385504,181.44
132.00363121375636,23.27580173447529,182.03
131.18624077875626,23.131673747011742,182.62
130.3688503437561,22.98754575954819,183.2
129.54161183122585,22.841681290307967,183.77
128.70452524116547,22.694080339291077,184.33
127.857590573575,22.54474290649752,184.89
127.00080782845437,22.39366899192729,185.45
126.13417700580364,22.24085859558039,186.0
125.25769810562275,22.086311717456823,186.54
124.37137112791177,21.930028357556587,187.07
123.47519607267066,21.77200851587968,187.6
122.56917293989942,21.6122521924261,188.12
121.66314980712819,21.45249586897253,188.64
120.73743051929671,21.289266581965613,189.14
119.80186315393513,21.124300813182032,189.64
118.8564477110434,20.95759856262178,190.14
117.90118419062155,20.789159830284856,190.62
116.93607259266959,20.618984616171264,191.1
115.97096099471763,20.448809402057673,191.58
114.98615324170542,20.275161224390743,192.04
113.9914974111631,20.099776564947145,192.5
112.98699350309064,19.922655423726876,192.95
111.98248959501818,19.745534282506608,193.39
110.9582895318855,19.564940177733,193.83
109.92424139122268,19.382609591182725,194.25
108.89019325055985,19.200279004632446,194.67
107.8364489548368,19.01447545452883,195.08
106.77285658158361,18.826935422648546,195.49
