timestamp, bead_x, bead_y, bead_z
3.609375,-0.000074,0.006618,0.135610 
3.609375,0.000058,0.011628,0.140187 
3.609375,0.000611,0.018381,0.140178 
3.609375,0.000614,0.025068,0.135701 
3.625000,0.000637,0.028486,0.128892 
3.625000,0.000785,0.027497,0.121953 
3.625000,0.000618,0.022918,0.115188 
3.625000,0.000337,0.016052,0.108294 
3.640625,-0.000028,0.009513,0.100945 
3.640625,-0.000217,0.003744,0.095379 
3.640625,-0.000045,0.001528,0.092636 
3.640625,-0.000386,0.000967,0.093234 
3.656250,-0.000176,-0.002417,0.097341 
3.656250,-0.000401,-0.007495,0.103376 
3.656250,-0.000897,-0.014742,0.111088 
3.671875,-0.000537,-0.021526,0.119052 
3.671875,-0.001007,-0.024299,0.126570 
3.671875,-0.001221,-0.023896,0.133341 
3.671875,-0.000515,-0.019394,0.138760 
3.687500,-0.000500,-0.011616,0.140815 
3.687500,-0.000495,-0.005665,0.139379 
3.687500,0.000104,-0.000550,0.134209 
3.687500,-0.000334,0.001746,0.130174 
3.703125,-0.000135,0.002620,0.130734 
3.703125,-0.000084,0.006607,0.135593 
3.703125,0.000088,0.011578,0.140171 
3.703125,0.000598,0.018332,0.140188 
3.718750,0.000610,0.025029,0.135724 
3.718750,0.000653,0.028497,0.128931 
3.718750,0.000770,0.027490,0.121974 
3.734375,0.000625,0.022939,0.115209 
3.734375,0.000360,0.016076,0.108328 
3.734375,-0.000183,0.009114,0.101428 
3.734375,-0.000216,0.003762,0.095386 
3.750000,0.000091,0.001866,0.092198 
3.750000,-0.000393,0.000957,0.093220 
3.750000,-0.000180,-0.002392,0.097320 
3.750000,-0.000531,-0.007781,0.103761 
3.765625,-0.000884,-0.014747,0.111058 
3.765625,-0.000544,-0.021488,0.119021 
3.765625,-0.001028,-0.024275,0.126534 
3.765625,-0.001202,-0.023938,0.133317 
3.781250,-0.000521,-0.019419,0.138742 
3.781250,-0.000501,-0.011644,0.140810 
3.781250,-0.000393,-0.005451,0.138989 
3.796875,0.000098,-0.000559,0.134231 
3.796875,-0.000312,0.001727,0.130188 
3.796875,-0.000114,0.002599,0.130724 
3.796875,-0.000172,0.006256,0.135969 
3.812500,0.000108,0.011554,0.140154 
3.812500,0.000600,0.018297,0.140203 
3.812500,0.000604,0.025011,0.135745 
3.812500,0.000680,0.028501,0.128975 
3.828125,0.000757,0.027488,0.121987 
3.828125,0.000617,0.022959,0.115224 
3.828125,0.000389,0.016105,0.108359 
3.828125,-0.000060,0.009498,0.101042 
3.843750,-0.000215,0.003778,0.095399 
3.843750,-0.000034,0.001543,0.092606 
3.843750,-0.000415,0.000962,0.093202 
3.859375,-0.000174,-0.002379,0.097316 
3.859375,-0.000513,-0.007790,0.103754 
3.859375,-0.000783,-0.014407,0.110601 
3.859375,-0.000530,-0.021387,0.118952 
3.875000,-0.001021,-0.024322,0.126491 
3.875000,-0.001225,-0.023973,0.133300 
3.875000,-0.000513,-0.019407,0.138748 
3.875000,-0.000570,-0.011957,0.141218 
3.890625,-0.000391,-0.005507,0.138983 
3.890625,0.000115,-0.000563,0.134238 
3.890625,-0.000311,0.001695,0.130212 
3.890625,-0.000108,0.002576,0.130731 
3.906250,-0.000164,0.006249,0.135942 
3.906250,0.000112,0.011505,0.140129 
3.906250,0.000611,0.018279,0.140208 
3.921875,0.000609,0.024996,0.135791 
3.921875,0.000689,0.028470,0.129015 
3.921875,0.000762,0.027506,0.122001 
3.921875,0.000581,0.023049,0.115233 
3.937500,0.000409,0.016104,0.108384 
3.937500,-0.000183,0.009209,0.101513 
3.937500,-0.000228,0.003794,0.095421 
3.937500,-0.000019,0.001530,0.092591 
3.953125,-0.000416,0.000963,0.093182 
3.953125,-0.000168,-0.002393,0.097308 
3.953125,-0.000481,-0.007763,0.103746 
3.953125,-0.000896,-0.014623,0.110987 
3.968750,-0.000543,-0.021414,0.118920 
3.968750,-0.001002,-0.024320,0.126462 
3.968750,-0.001238,-0.023964,0.133276 
3.984375,-0.000506,-0.019453,0.138742 
3.984375,-0.000555,-0.011981,0.141219 
3.984375,-0.000401,-0.005504,0.138989 
3.984375,0.000126,-0.000608,0.134259 
4.000000,-0.000300,0.001704,0.130226 
4.000000,-0.000114,0.002572,0.130726 
4.000000,-0.000054,0.006538,0.135505 
4.000000,0.000117,0.011486,0.140122 
4.015625,0.000606,0.018257,0.140219 
4.015625,0.000618,0.024973,0.135818 
4.015625,0.000687,0.028474,0.129047 
4.015625,0.000763,0.027522,0.122030 
4.031250,0.000595,0.023093,0.115266 
4.031250,0.000405,0.016141,0.108401 
4.031250,-0.000037,0.009522,0.101118 
4.046875,-0.000207,0.003793,0.095436 
4.046875,-0.000027,0.001553,0.092593 
4.046875,-0.000389,0.000967,0.093172 
4.046875,-0.000135,-0.002401,0.097290 
4.062500,-0.000500,-0.007708,0.103714 
4.062500,-0.000891,-0.014619,0.110963 
4.062500,-0.000526,-0.021405,0.118902 
4.062500,-0.001008,-0.024303,0.126451 
4.078125,-0.001207,-0.024005,0.133258 
4.078125,-0.000477,-0.019537,0.138718 
4.078125,-0.000558,-0.011996,0.141213 
4.078125,-0.000404,-0.005549,0.139003 
4.093750,0.000125,-0.000612,0.134292 
4.093750,-0.000293,0.001700,0.130244 
4.093750,-0.000113,0.002551,0.130711 
4.109375,-0.000056,0.006514,0.135479 
4.109375,0.000124,0.011456,0.140114 
4.109375,0.000595,0.018218,0.140242 
4.109375,0.000624,0.024974,0.135848 
4.125000,0.000684,0.028455,0.129070 
4.125000,0.000748,0.027533,0.122031 
4.125000,0.000602,0.023121,0.115273 
4.125000,0.000415,0.016124,0.108453 
4.140625,-0.000027,0.009523,0.101167 
4.140625,-0.000054,0.004186,0.095007 
4.140625,-0.000042,0.001557,0.092571 
4.140625,-0.000371,0.000972,0.093165 
4.156250,-0.000130,-0.002369,0.097287 
4.156250,-0.000520,-0.007701,0.103702 
4.156250,-0.000882,-0.014599,0.110920 
4.171875,-0.000533,-0.021395,0.118862 
