0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.299,33.297,33.293,33.285,33.274,33.261,33.244,33.224,33.202,33.176,33.148,33.117,33.083,33.046,33.006,32.963,32.917,32.868,32.817,32.762,32.705,32.645,32.582,32.516,32.447,32.375,32.301,32.223,32.143,32.06,31.974,31.886,31.794,31.7,31.603,31.503,31.4,31.295,31.187,31.076,30.962,30.846,30.727,30.605,30.48,30.353,30.223,30.09,29.955,29.817,29.677,29.533,29.388,29.239,29.088,28.935,28.779,28.62,28.459,28.295,28.129,27.96,27.789,27.615,27.439,27.26,27.079,26.896,26.71,26.522,26.332,26.139,25.944,25.746,25.546,25.344,25.14,24.934,24.725,24.514,24.301,24.085,23.868,23.648,23.427,23.203,22.977,22.749,22.519,22.288,22.054,21.818,21.58,21.34,21.099,20.855,20.61,20.363,20.113,19.863,19.61,19.356,19.099,18.842,18.582,18.321,18.058,17.794,17.528,17.26,16.991,16.72,16.448,16.174,15.899,15.623,15.345,15.066,14.785,14.503,14.22,13.935,13.649,13.362,13.074,12.785,12.494,12.202,11.91,11.616,11.321,11.025,10.728,10.43,10.131,9.8314,9.5308,9.2293,8.927,8.6239,8.3199,8.0153,7.7099,7.4038,7.0971,6.7897,6.4817,6.1732,5.864,5.5544,5.2442,4.9335,4.6225,4.311,3.9991,3.6868,3.3742,3.0613,2.7482,2.4348,2.1211,1.8073,1.4933,1.1792,0.86496,0.55065,0.23629,-0.078093,-0.39247,-0.7068,-1.0211,-1.3353,-1.6493,-1.9632,-2.277,-2.5905,-2.9038,-3.2168,-3.5296,-3.842,-4.1541,-4.4658,-4.7771,-5.0879,-5.3983,-5.7083,-6.0177,-6.3265,-6.6348,-6.9425,-7.2496,-7.556,-7.8617,-8.1668,-8.471,-8.7746,-9.0773,-9.3792,-9.6803,-9.9805,-10.28,-10.578,-10.876,-11.172,-11.467,-11.762,-12.055,-12.347,-12.639,-12.929,-13.217,-13.505,-13.792,-14.077,-14.361,-14.643,-14.925,-15.205,-15.483,-15.76,-16.036,-16.311,-16.584,-16.855,-17.125,-17.393,-17.66,-17.925,-18.189,-18.451,-18.711,-18.97,-19.227,-19.482,-19.736,-19.988,-20.237,-20.486,-20.732,-20.976,-21.219,-21.46,-21.699,-21.935,-22.17,-22.403,-22.634,-22.863,-23.09,-23.315,-23.537,-23.758,-23.976,-24.193,-24.407,-24.619,-24.829,-25.036,-25.242,-25.445,-25.646,-25.845,-26.041,-26.235,-26.427,-26.616,-26.803,-26.987,-27.17,-27.349,-27.527,-27.702,-27.874,-28.044,-28.212,-28.377,-28.539,-28.699,-28.857,-29.011,-29.164,-29.313,-29.46,-29.605,-29.747,-29.886,-30.023,-30.157,-30.288,-30.417,-30.542,-30.666,-30.786,-30.904,-31.019,-31.131,-31.241,-31.348,-31.452,-31.553,-31.652,-31.747,-31.84,-31.93,-32.017,-32.102,-32.184,-32.262,-32.338,-32.411,-32.482,-32.549,-32.613,-32.675,-32.734,-32.79,-32.843,-32.893,-32.94,-32.984,-33.026,-33.064,-33.1,-33.133,-33.162,-33.189,-33.213,-33.234,-33.252,-33.268,-33.28,-33.289,-33.296,-33.299,-33.299,-33.296,-33.289,-33.28,-33.268,-33.253,-33.234,-33.213,-33.189,-33.162,-33.133,-33.1,-33.064,-33.026,-32.984,-32.94,-32.893,-32.843,-32.79,-32.734,-32.675,-32.614,-32.549,-32.482,-32.412,-32.338,-32.263,-32.184,-32.102,-32.018,-31.93,-31.84,-31.747,-31.652,-31.553,-31.452,-31.348,-31.241,-31.132,-31.019,-30.904,-30.787,-30.666,-30.543,-30.417,-30.288,-30.157,-30.023,-29.886,-29.747,-29.605,-29.461,-29.314,-29.164,-29.012,-28.857,-28.7,-28.54,-28.377,-28.212,-28.045,-27.875,-27.702,-27.527,-27.35,-27.17,-26.988,-26.803,-26.616,-26.427,-26.235,-26.041,-25.845,-25.647,-25.446,-25.242,-25.037,-24.829,-24.62,-24.408,-24.193,-23.977,-23.759,-23.538,-23.315,-23.09,-22.864,-22.635,-22.404,-22.171,-21.936,-21.699,-21.46,-21.22,-20.977,-20.733,-20.486,-20.238,-19.988,-19.737,-19.483,-19.228,-18.971,-18.712,-18.452,-18.19,-17.926,-17.661,-17.394,-17.126,-16.856,-16.584,-16.312,-16.037,-15.761,-15.484,-15.205,-14.926,-14.644,-14.362,-14.078,-13.792,-13.506,-13.218,-12.929,-12.639,-12.348,-12.056,-11.763,-11.468,-11.173,-10.877,-10.579,-10.281,-9.9814,-9.6812,-9.3802,-9.0783,-8.7755,-8.472,-8.1677,-7.8627,-7.557,-7.2506,-6.9435,-6.6358,-6.3275,-6.0187,-5.7093,-5.3994,-5.089,-4.7781,-4.4668,-4.1551,-3.843,-3.5306,-3.2178,-2.9048,-2.5915,-2.278,-1.9643,-1.6503,-1.3363,-1.0221,-0.70783,-0.39349,-0.079121,0.23526,0.54962,0.86393,1.1782,1.4923,1.8063,2.1201,2.4337,2.7472,3.0603,3.3732,3.6858,3.9981,4.3099,4.6215,4.9325,5.2432,5.5534,5.863,6.1722,6.4807,6.7887,7.0961,7.4029,7.7089,8.0143,8.319,8.6229,8.926,9.2283,9.5298,9.8305,10.13,10.429,10.727,11.024,11.32,11.615,11.909,12.201,12.493,12.784,13.073,13.361,13.648,13.934,14.219,14.502,14.784,15.065,15.344,15.622,15.899,16.174,16.447,16.719,16.99,17.259,17.527,17.793,18.057,18.32,18.581,18.841,19.099,19.355,19.609,19.862,20.113,20.362,20.609,20.854,21.098,21.34,21.579,21.817,22.053,22.287,22.519,22.749,22.977,23.202,23.426,23.648,23.867,24.085,24.3,24.513,24.724,24.933,25.139,25.344,25.546,25.746,25.943,26.138,26.331,26.522,26.71,26.896,27.079,27.26,27.438,27.615,27.788,27.96,28.128,28.295,28.458,28.619,28.778,28.934,29.088,29.239,29.387,29.533,29.676,29.817,29.955,30.09,30.223,30.353,30.48,30.604,30.726,30.845,30.962,31.076,31.186,31.295,31.4,31.503,31.603,31.7,31.794,31.886,31.974,32.06,32.143,32.223,32.301,32.375,32.447,32.516,32.582,32.645,32.705,32.762,32.817,32.868,32.917,32.963,33.005,33.045,33.082,33.117,33.148,33.176,33.202,33.224,33.244,33.26,33.274,33.285,33.293,33.297
119.4,119.73,120.05,120.38,120.7,121.03,121.35,121.67,122,122.32,122.64,122.97,123.29,123.61,123.93,124.26,124.58,124.9,125.22,125.54,125.86,126.18,126.5,126.81,127.13,127.45,127.76,128.08,128.39,128.71,129.02,129.33,129.64,129.95,130.26,130.57,130.88,131.18,131.49,131.79,132.1,132.4,132.7,133,133.3,133.6,133.9,134.19,134.48,134.78,135.07,135.36,135.65,135.93,136.22,136.5,136.79,137.07,137.35,137.63,137.9,138.18,138.45,138.72,138.99,139.26,139.53,139.79,140.05,140.32,140.57,140.83,141.09,141.34,141.59,141.84,142.09,142.34,142.58,142.82,143.06,143.3,143.53,143.77,144,144.23,144.45,144.68,144.9,145.12,145.34,145.56,145.77,145.98,146.19,146.39,146.6,146.8,147,147.2,147.39,147.58,147.77,147.96,148.14,148.32,148.5,148.68,148.85,149.02,149.19,149.36,149.52,149.68,149.84,149.99,150.15,150.3,150.44,150.59,150.73,150.87,151,151.14,151.27,151.39,151.52,151.64,151.76,151.87,151.99,152.1,152.2,152.31,152.41,152.51,152.6,152.7,152.79,152.87,152.95,153.04,153.11,153.19,153.26,153.33,153.39,153.45,153.51,153.57,153.62,153.67,153.72,153.76,153.81,153.84,153.88,153.91,153.94,153.96,153.99,154.01,154.02,154.04,154.05,154.05,154.06,154.06,154.06,154.05,154.04,154.03,154.01,154,153.98,153.95,153.93,153.89,153.86,153.83,153.79,153.74,153.7,153.65,153.6,153.54,153.49,153.42,153.36,153.29,153.22,153.15,153.07,153,152.91,152.83,152.74,152.65,152.56,152.46,152.36,152.26,152.15,152.04,151.93,151.82,151.7,151.58,151.46,151.33,151.2,151.07,150.94,150.8,150.66,150.52,150.37,150.22,150.07,149.92,149.76,149.6,149.44,149.27,149.11,148.94,148.77,148.59,148.41,148.23,148.05,147.86,147.68,147.49,147.29,147.1,146.9,146.7,146.5,146.29,146.08,145.88,145.66,145.45,145.23,145.01,144.79,144.57,144.34,144.11,143.88,143.65,143.42,143.18,142.94,142.7,142.46,142.21,141.97,141.72,141.47,141.22,140.96,140.7,140.45,140.19,139.92,139.66,139.39,139.13,138.86,138.59,138.31,138.04,137.76,137.49,137.21,136.93,136.65,136.36,136.08,135.79,135.5,135.21,134.92,134.63,134.34,134.04,133.75,133.45,133.15,132.85,132.55,132.25,131.95,131.64,131.34,131.03,130.73,130.42,130.11,129.8,129.49,129.18,128.86,128.55,128.24,127.92,127.61,127.29,126.97,126.66,126.34,126.02,125.7,125.38,125.06,124.74,124.42,124.1,123.77,123.45,123.13,122.81,122.48,122.16,121.84,121.51,121.19,120.86,120.54,120.21,119.89,119.56,119.24,118.91,118.59,118.26,117.94,117.61,117.29,116.96,116.64,116.32,115.99,115.67,115.35,115.03,114.7,114.38,114.06,113.74,113.42,113.1,112.78,112.46,112.15,111.83,111.51,111.19,110.88,110.56,110.25,109.94,109.62,109.31,109,108.69,108.38,108.08,107.77,107.46,107.16,106.85,106.55,106.25,105.95,105.65,105.35,105.05,104.76,104.46,104.17,103.88,103.59,103.3,103.01,102.72,102.44,102.15,101.87,101.59,101.31,101.04,100.76,100.49,100.21,99.943,99.674,99.407,99.141,98.877,98.615,98.355,98.097,97.84,97.585,97.333,97.082,96.833,96.586,96.342,96.099,95.858,95.62,95.383,95.149,94.916,94.686,94.458,94.232,94.009,93.788,93.569,93.352,93.137,92.925,92.716,92.508,92.303,92.1,91.9,91.702,91.507,91.314,91.124,90.936,90.751,90.568,90.388,90.21,90.035,89.863,89.693,89.525,89.361,89.199,89.04,88.883,88.73,88.579,88.43,88.285,88.142,88.002,87.865,87.73,87.599,87.47,87.344,87.221,87.101,86.984,86.869,86.758,86.649,86.543,86.441,86.341,86.244,86.15,86.059,85.971,85.886,85.804,85.725,85.65,85.577,85.507,85.44,85.376,85.315,85.257,85.203,85.151,85.102,85.057,85.014,84.975,84.938,84.905,84.875,84.848,84.824,84.803,84.785,84.771,84.759,84.75,84.745,84.743,84.743,84.747,84.754,84.764,84.777,84.794,84.813,84.836,84.861,84.89,84.921,84.956,84.994,85.035,85.079,85.126,85.176,85.229,85.286,85.345,85.407,85.473,85.541,85.612,85.687,85.764,85.845,85.928,86.015,86.104,86.197,86.292,86.39,86.491,86.596,86.703,86.813,86.926,87.042,87.16,87.282,87.406,87.534,87.664,87.797,87.933,88.071,88.213,88.357,88.504,88.653,88.806,88.961,89.119,89.279,89.442,89.608,89.777,89.948,90.122,90.298,90.477,90.659,90.843,91.029,91.218,91.41,91.604,91.801,92,92.201,92.405,92.611,92.82,93.031,93.244,93.459,93.677,93.897,94.12,94.345,94.571,94.8,95.032,95.265,95.5,95.738,95.978,96.219,96.463,96.709,96.957,97.207,97.458,97.712,97.968,98.225,98.484,98.745,99.008,99.273,99.54,99.808,100.08,100.35,100.62,100.9,101.17,101.45,101.73,102.01,102.3,102.58,102.87,103.15,103.44,103.73,104.02,104.32,104.61,104.9,105.2,105.5,105.8,106.1,106.4,106.7,107,107.31,107.61,107.92,108.23,108.54,108.85,109.16,109.47,109.78,110.09,110.41,110.72,111.04,111.35,111.67,111.99,112.3,112.62,112.94,113.26,113.58,113.9,114.22,114.54,114.87,115.19,115.51,115.83,116.16,116.48,116.8,117.13,117.45,117.77,118.1,118.42,118.75,119.08
