x,y,z
0.0,0.0,145.43
0.04799165141979092,-0.008462222994064848,145.44
0.09610246457769632,-0.0169454574176274,145.45
0.14445160121183068,-0.025470714700185342,145.48
0.1931700407533446,-0.03406109004936838,145.51
0.2423611880163044,-0.042734816523831556,145.56
0.29215306800860164,-0.05151446838667155,145.61
0.34266385766059776,-0.060420883419208406,145.68
0.3940117339026543,-0.06947489940276215,145.75
0.44631487366513267,-0.07869735411865282,145.84
0.4996914538783943,-0.08810908534820044,145.93
0.5542498033952706,-0.09772919439094839,146.03
0.6101179472236533,-0.10758025550999335,146.14
0.6674042142163733,-0.11768137000487867,146.27
0.7262267813037926,-0.12805337565692443,146.4
0.786684129261212,-0.1387136372838973,146.54
0.8489042830965233,-0.14968472914889394,146.69
0.9129955716625578,-0.16098575255145778,146.85
0.9790663238121469,-0.17263580879113213,147.02
1.0472445645531818,-0.1846574721310137,147.19
1.1175598381182537,-0.19705595201643256,147.38
1.1902386502905544,-0.20987118752825198,147.57
1.265379481845386,-0.22312054348423876,147.78
1.342982332782748,-0.23680401988439287,147.99
1.423244164653243,-0.25095634636424774,148.21
1.5063619390074734,-0.2656122525593366,148.44
1.5922371750701378,-0.280754373651893,148.67
1.6811653151671404,-0.2964348040952168,148.92
1.7731463592984806,-0.31265354388930805,149.17
1.868377269014761,-0.3294453226697002,149.43
1.966858044315982,-0.3468101404363933,149.69
2.0688841275280465,-0.36480009164268723,149.97
2.1744555186509555,-0.3834151762885822,150.25
2.2837691792353105,-0.4026901240096114,150.54
2.396825109281112,-0.42262493480577507,150.83
2.513721789563661,-0.4432369734948397,151.13
2.634754662408861,-0.4645783345301054,151.44
2.760022208592014,-0.48666638272933893,151.75
2.8894259473378185,-0.5094837532747736,152.07
3.0233598017474783,-0.5330999054374761,152.4
3.161725291045694,-0.5574974743996799,152.73
3.3047193767830665,-0.5827111897969182,153.06
3.452440539734898,-0.6087584164469577,153.4
3.604987260676489,-0.6356565191675652,153.75
3.7624580203831406,-0.6634228627765073,154.1
3.9250497804054563,-0.6920921769093175,154.46
4.092762540743435,-0.7216644615659957,154.82
4.265694782172379,-0.7521570815643087,155.18
4.44404346624289,-0.7836047665397898,155.55
4.627710112179666,-0.8159901516746723,155.92
4.8168916815333125,-0.8493479666044897,156.3
5.011686655079127,-0.8836955761470086,156.68
5.212193513592412,-0.9190503451199955,157.06
5.418313776297867,-0.955394908705684,157.44
5.630244404746095,-0.9927639965396075,157.83
5.847985398937094,-1.0311576086217658,158.22
6.071635239646167,-1.0705931097699255,158.61
6.301292407648614,-1.1110878648018538,159.01
6.5269118638637105,-1.1508706623053475,159.4
6.759621935900495,-1.1919037266880432,159.8
7.000013508410774,-1.2342912468565408,160.19
7.247988100619248,-1.2780158579930738,160.59
7.503250270200013,-1.323025465644342,160.99
7.765898497928369,-1.3693374346281124,161.39
8.035735822253715,-1.4169170353088516,161.79
8.31286072395135,-1.4657816325043258,162.2
8.597076241470672,-1.5158964965790016,162.6
8.888480855586986,-1.5672789923506465,163.0
9.186976085524984,-1.619911755001493,163.4
9.492463450509371,-1.6737774197137747,163.8
9.805041431315447,-1.7288933513052585,164.2
10.12480850871851,-1.7852769145937109,164.6
10.451764682718563,-1.8429281095791314,165.0
10.784629703236691,-1.901621193630554,165.39
11.125373185778914,-1.9617034631033121,165.79
11.473010322592224,-2.0230012698197384,166.18
11.819662651652521,-2.084125428358498,166.57
12.170254211724867,-2.145944179607925,166.95
12.526754618315287,-2.208804819923354,167.34
12.889163871423778,-2.2727073493047842,167.72
13.257481971050344,-2.337651767752216,168.1
13.63072410944197,-2.403464427087983,168.47
14.009875094351672,-2.470318975489751,168.84
14.394934925779445,-2.5382154129575207,169.21
14.78491879597228,-2.606980091313625,169.57
15.180811512683185,-2.6767866587357307,169.93
15.581628268159154,-2.7474614670461714,170.29
15.987369062400187,-2.8190045162449473,170.64
16.39901870315929,-2.8915894545097243,170.99
16.81460757493044,-2.9648689854851686,171.33
17.236105293219662,-3.0391904055266146,171.67
17.66252705027395,-3.114380066456395,172.0
18.092888038340284,-3.190264320096844,172.33
18.528173065171682,-3.2670168146256273,172.65
18.968382130768138,-3.3446375500427448,172.97
19.412530427376645,-3.4229528781705305,173.28
19.86160276275021,-3.502136447186651,173.59
20.31461432913583,-3.582014608913439,173.89
20.771565126533492,-3.6625873633508945,174.18
21.233439962696217,-3.744028358676685,174.47
21.69925402987099,-3.8261639467131427,174.75
22.169007328057813,-3.9089941274602684,175.02
22.641715049503674,-3.992345252740395,175.29
23.119346809714596,-4.076564618908856,175.55
23.599932993184552,-4.161304929610318,175.81
24.08445840766656,-4.246739833022448,176.05
24.572923053160615,-4.332869329145246,176.29
25.064342121913707,-4.4195197698010436,176.53
25.558715613925834,-4.506691154989843,176.75
26.05702833695001,-4.594557132889309,176.97
26.558295483233227,-4.682944055321777,177.18
27.062517052775476,-4.7718519222872455,177.38
27.569693045576763,-4.861280733785715,177.58
28.07982346163709,-4.951230489817185,177.76
28.592908300956445,-5.041701190381655,177.94
29.108947563534844,-5.132692835479126,178.11
29.626956441619267,-5.224031776931932,178.28
30.147919742962724,-5.315891662917738,178.43
30.670852659812205,-5.408098845258878,178.58
31.195755192167713,-5.500653323955352,178.71
31.72361214778226,-5.5937287471848265,178.84
32.252453911149814,-5.686977818591968,178.97
32.78425009777641,-5.780747834532111,179.08
33.317031092156014,-5.874691498649921,179.18
33.85276650979465,-5.96915610730073,179.28
34.38850192743329,-6.06362071595154,179.36
34.92719176833097,-6.158606269135351,179.44
35.465881609228646,-6.253591822319161,179.51
36.00654106563235,-6.348924671858306,179.57
36.548185329789064,-6.444431169575119,179.62
37.090814401698786,-6.540111315469597,179.67
37.63442828136153,-6.635965109541743,179.7
38.17902696877728,-6.7319925517915555,179.72
38.72362565619303,-6.828019994041367,179.74
39.26920915136179,-6.924221084468847,179.75
39.81479264653056,-7.020422174896327,179.75
40.36136094945233,-7.116796913501473,179.74
40.9069444446211,-7.212998003928951,179.72
41.453512747542874,-7.309372742534099,179.69
41.99909624271164,-7.4055738329615775,179.66
42.5446797378804,-7.501774923389057,179.61
43.090263233049164,-7.597976013816537,179.56
43.634861920464914,-7.6940034560663495,179.5
44.17847580012765,-7.789857250138494,179.42
44.72110487203738,-7.885537396032974,179.34
45.26373394394711,-7.981217541927452,179.26
45.80439340035081,-8.076550391466597,179.16
46.34505285675451,-8.171883241005741,179.06
46.88374269765219,-8.266868794189552,178.94
47.42046292304384,-8.36150705101803,178.82
47.95619834068248,-8.455971659668839,178.69
48.4899641428151,-8.550088971964316,178.55
49.02176032944169,-8.643858987904459,178.41
49.55257170831527,-8.737455355666933,178.25
50.080428663929816,-8.830530778896408,178.09
50.606316004038334,-8.923258905770549,177.92
51.130233728640825,-9.015639736289355,177.74
51.65119702998429,-9.107499622275162,177.56
52.169205908068705,-9.198838563727966,177.36
52.6852451706471,-9.289830208825439,177.16
53.19931481771948,-9.380474557567577,176.95
53.709445233779796,-9.470424313599047,176.74
54.21662122658108,-9.559853125097515,176.51
54.720842796123335,-9.648760992062984,176.28
55.22210994240655,-9.73714791449545,176.04
55.71943785767772,-9.82484024421725,175.8
56.21381134968985,-9.91201162940605,175.55
56.704245610689924,-9.998488421884181,175.29
57.191725448430965,-10.084444269829312,175.02
57.67428124740695,-10.169531876886108,174.75
58.1538826231239,-10.254098539409902,174.47
58.62954476782879,-10.33797060922303,174.19
59.10126768152164,-10.42114808632549,173.9
59.56905136420244,-10.503630970717282,173.6
60.03191100811817,-10.585245614220739,173.29
60.490831421021866,-10.666165665013528,172.98
60.945812602913506,-10.74639112309565,172.67
61.39586974604009,-10.825748340289438,172.35
61.8410028504016,-10.904237316594891,172.02
62.28219672375107,-10.982031700189676,171.69
62.71846655833548,-11.058957842896126,171.35
63.149812354154825,-11.13501574471424,171.01
63.57623411120912,-11.210205405644022,170.66
63.997731829498335,-11.284526825685468,170.3
64.4143055090225,-11.357980004838579,169.94
64.82497034202859,-11.43039129492569,169.58
65.23169594402263,-11.50210799230213,169.21
65.6325126994986,-11.572782800612572,168.84
66.02840541620951,-11.642589368034677,168.46
66.41937409415536,-11.71152769456845,168.08
66.80443392558313,-11.779424132036217,167.69
67.18358491049283,-11.846278680437987,167.3
67.55781185663747,-11.912264987951419,166.91
67.92612995626403,-11.977209406398853,166.51
68.28952401712554,-12.04128558395795,166.1
68.64700923146897,-12.104319872451047,165.7
68.99858559929433,-12.166312271878141,165.29
69.34425312060162,-12.227262782239233,164.87
69.68401179539083,-12.287171403534323,164.46
70.01786162366197,-12.346038135763413,164.04
70.34678741316804,-12.404036627104167,163.61
70.66881954840304,-12.460819581201253,163.19
70.98986687588501,-12.517428887120673,162.76
71.30795978010796,-12.573517248507091,162.32
71.61915903005982,-12.628390072649841,161.89
71.9244494334936,-12.682221007726591,161.45
72.22186137490328,-12.734662757382003,161.0
72.51336446979491,-12.786062617971416,160.56
72.79797391041544,-12.836246941317158,160.11
73.07470488901185,-12.885042079241565,159.66
73.34552702109022,-12.93279532809997,159.21
73.60945549889749,-12.979333039714708,158.75
73.86747513018669,-13.024828862263444,158.3
74.11761629945178,-13.068935499390843,157.84
74.36184862219882,-13.112000247452242,157.37
74.59918729067476,-13.153849458269972,156.91
74.82963230487961,-13.194483131844033,156.45
75.05318366481339,-13.233901268174428,155.98
75.26984137047607,-13.272103867261151,155.51
75.48059022962067,-13.309264577281875,155.04
75.6834606267412,-13.345036101881263,154.56
75.88042217734365,-13.37976573741465,154.09
76.07049007367499,-13.413279835704367,153.61
76.25464912348828,-13.445752044928081,153.13
76.43092971127746,-13.476835068730463,152.65
76.60130145254858,-13.506876203466842,152.17
76.7647795395486,-13.535701800959552,151.69
76.92136397227755,-13.563311861208595,151.2
77.0710547507354,-13.589706384213969,150.72
77.21483668267518,-13.61505901815334,150.23
77.35172496034389,-13.639196114849042,149.74
77.4817195837415,-13.66211767430108,149.25
77.60482055286802,-13.683823696509446,148.76
77.72102786772346,-13.704314181474142,148.27
77.83132633606083,-13.723762777372837,147.78
77.9347311501271,-13.741995836027865,147.28
78.0312423099223,-13.759013357439224,146.79
78.12085981544641,-13.774815341606914,146.29
78.20456847445246,-13.789575436708605,145.79
78.28039867143438,-13.802946346388959,145.29
78.35032002189826,-13.81527536700331,144.79
78.41433252584405,-13.82656249855166,144.29
78.47046656776574,-13.836460444678675,143.79
78.52069176316937,-13.845316501739688,143.29
78.5640233043019,-13.852957021557033,142.79
78.60046119116336,-13.85938200413071,142.28
78.63000542375373,-13.864591449460718,141.78
78.65364080982602,-13.868759005724726,141.27
78.67038254162722,-13.871711024745062,140.77
78.68023061915736,-13.873447506521734,140.26
78.68318504241638,-13.873968451054733,139.75
78.68023061915736,-13.873447506521734,139.25
78.67038254162722,-13.871711024745062,138.74
