x,y,z
-68.23454613722873,47.778343571605795,119.4
-68.23208868109586,47.776622842296746,119.82
-68.22635461678584,47.77260780724229,120.24
-68.21570564021007,47.76515131356972,120.67
-68.20096090341288,47.7548269377154,121.09
-68.18212040639423,47.74163467967933,121.51
-68.15836499710986,47.725000963025145,121.93
-68.13133297964832,47.70607294062556,122.35
-68.09938604992105,47.68370345960787,122.77
-68.06416251201661,47.65903967284477,123.2
-68.02402406184646,47.63093442746358,123.62
-67.97978985145485,47.59996129990062,124.04
-67.93064072879751,47.565546713719556,124.46
-67.87821499796301,47.52883782179309,124.88
-67.82169350690708,47.48926104768487,125.29
-67.7602571035854,47.44624281495854,125.71
-67.69472494004228,47.40035670005045,126.13
-67.62509701627772,47.35160270296062,126.55
-67.55137333229172,47.299980823689026,126.97
-67.47355388808425,47.24549106223567,127.38
-67.39163868365536,47.188133418600565,127.8
-67.30480856696073,47.12733431634736,128.21
-67.21388269004464,47.06366733191239,128.63
-67.11968020495141,46.99770604173202,129.04
-67.02056280759244,46.92830329293354,129.45
-66.91734965001203,46.856032661953314,129.86
-66.80922158016588,46.780320572354974,130.27
-66.69781690214258,46.70231417701123,130.68
-66.58149731185355,46.620866323049384,131.09
-66.46190111338736,46.537124163342135,131.5
-66.33739000265543,46.44994054501677,131.91
-66.20878313170205,46.35988904450965,132.31
-66.07526134848294,46.266396085384436,132.72
-65.93846295708668,46.170608820513806,133.12
-65.79756880546897,46.07195367346143,133.52
-65.65175974158554,45.96985706779095,133.92
-65.50185491748064,45.8648925799387,134.32
-65.34785433315433,45.75706020990471,134.72
-65.18975798860654,45.64635995768895,135.12
-65.02756588383733,45.53279182329145,135.51
-64.86127801884666,45.41635580671218,135.91
-64.69007524159025,45.29647833151481,136.3
-64.5147767041124,45.17373297413569,136.69
-64.33620155845742,45.04869331101117,137.08
-64.15271150053668,44.92021218926853,137.47
-63.964306530350214,44.78828960890779,137.86
-63.77262495198659,44.65407272280165,138.24
-63.57684761340152,44.516987954513745,138.63
-63.37615536255071,44.37646172760773,139.01
-63.171367351478466,44.233067618519975,139.39
-62.962483580184774,44.08680562725046,139.77
-62.749504048669635,43.937675753799184,140.14
-62.53242875693305,43.78567799816616,140.52
-62.310438552930734,43.630238783915026,140.89
-62.08517174075127,43.47250526391849,141.26
-61.854990016306054,43.311330285303846,141.63
-61.620712531639406,43.14728742450745,142.0
-61.38233928675131,42.98037668152929,142.36
-61.13987028164178,42.810598056369386,142.73
-60.892486364266496,42.637377972591366,143.09
-60.64182583871406,42.461863583067945,143.45
-60.386250400895904,42.282907734926425,143.8
-60.126579202856284,42.10108400460314,144.16
-59.862812244595226,41.916392392098096,144.51
-59.59494952611273,41.72883289741131,144.86
-59.3221718953645,41.53783194410641,145.2
-59.0461176564391,41.344536685056106,145.55
-58.765148505247986,41.147799967387705,145.89
-58.48008359383542,40.94819536753754,146.23
-58.190922922201395,40.745722885505614,146.57
-57.89766649034595,40.540382521291946,146.9
-57.59949514622475,40.331600698460164,147.23
-57.297228041882114,40.11995099344663,147.56
-56.991684329362315,39.906006982687686,147.89
-56.6804065525325,39.68804793687429,148.21
-56.365852167525524,39.46779458531549,148.54
-56.047202022297114,39.24467335157493,148.85
-55.72363696480295,39.01811065921626,149.17
-55.39597614708736,38.78868008467585,149.48
-55.06421956915032,38.55638162795368,149.79
-54.728367230991836,38.321215289049746,150.1
-54.3884191326119,38.08318106796406,150.4
-54.043556121966226,37.841705388260266,150.7
-53.69459735109913,37.59736182637473,151.0
-53.34154282001057,37.35015038230742,151.3
-52.98439252870057,37.10007105605837,151.59
-52.62314647716912,36.84712384762756,151.87
-52.25698551337194,36.59073518057863,152.16
-51.88672878935332,36.33147863134796,152.44
