0,0,0.11962
0,0.000306,0.11962
0,0.000612,0.11962
0,0.000918,0.11963
0,0.001224,0.11963
0,0.00153,0.11964
0,0.001836,0.11965
0,0.002141,0.11966
0,0.002446,0.11968
0,0.002751,0.1197
0,0.003056,0.11971
0,0.00336,0.11973
0,0.003664,0.11976
0,0.003968,0.11978
0,0.004271,0.11981
0,0.004573,0.11983
0,0.004876,0.11986
0,0.005177,0.1199
0,0.005478,0.11993
0,0.005778,0.11996
0,0.006078,0.12
0,0.006377,0.12004
0,0.006676,0.12008
0,0.006973,0.12012
0,0.00727,0.12017
0,0.007566,0.12021
0,0.007861,0.12026
0,0.008156,0.12031
0,0.008449,0.12036
0,0.008741,0.12042
0,0.009033,0.12047
0,0.009324,0.12053
0,0.009613,0.12059
0,0.009901,0.12065
0,0.010189,0.12071
0,0.010475,0.12077
0,0.01076,0.12084
0,0.011044,0.12091
0,0.011327,0.12098
0,0.011608,0.12105
0,0.011888,0.12112
0,0.012167,0.12119
0,0.012445,0.12127
0,0.012721,0.12134
0,0.012996,0.12142
0,0.013269,0.1215
0,0.013541,0.12159
0,0.013811,0.12167
0,0.01408,0.12175
0,0.014348,0.12184
0,0.014614,0.12193
0,0.014878,0.12202
0,0.015141,0.12211
0,0.015402,0.1222
0,0.015661,0.1223
0,0.015918,0.12239
0,0.016174,0.12249
0,0.016429,0.12258
0,0.016681,0.12268
0,0.016932,0.12279
0,0.01718,0.12289
0,0.017427,0.12299
0,0.017672,0.12309
0,0.017915,0.1232
0,0.018157,0.12331
0,0.018396,0.12341
0,0.018633,0.12352
0,0.018869,0.12363
0,0.019102,0.12375
0,0.019333,0.12386
0,0.019562,0.12397
0,0.01979,0.12409
0,0.020015,0.1242
0,0.020238,0.12432
0,0.020458,0.12444
0,0.020677,0.12456
0,0.020893,0.12468
0,0.021108,0.1248
0,0.02132,0.12492
0,0.02153,0.12504
0,0.021737,0.12517
0,0.021942,0.12529
0,0.022145,0.12542
0,0.022346,0.12554
0,0.022544,0.12567
0,0.02274,0.1258
0,0.022934,0.12593
0,0.023125,0.12606
0,0.023314,0.12619
0,0.0235,0.12632
0,0.023684,0.12645
0,0.023866,0.12658
0,0.024045,0.12671
0,0.024222,0.12685
0,0.024396,0.12698
0,0.024567,0.12711
0,0.024737,0.12725
0,0.024903,0.12738
0,0.025067,0.12752
0,0.025229,0.12765
0,0.025388,0.12779
0,0.025544,0.12793
0,0.025698,0.12806
0,0.025849,0.1282
0,0.025998,0.12834
0,0.026144,0.12848
0,0.026287,0.12861
0,0.026428,0.12875
0,0.026566,0.12889
0,0.026702,0.12903
0,0.026835,0.12917
0,0.026965,0.12931
0,0.027092,0.12944
0,0.027217,0.12958
0,0.027339,0.12972
0,0.027459,0.12986
0,0.027576,0.13
0,0.02769,0.13014
0,0.027801,0.13028
0,0.02791,0.13041
0,0.028016,0.13055
0,0.028119,0.13069
0,0.02822,0.13083
0,0.028317,0.13096
0,0.028414,0.1311
0,0.028508,0.13124
0,0.0286,0.13138
0,0.028689,0.13151
0,0.028774,0.13165
0,0.028857,0.13179
0,0.028937,0.13192
0,0.029013,0.13206
0,0.029087,0.13219
0,0.029158,0.13233
0,0.029225,0.13246
0,0.02929,0.13259
0,0.029351,0.13273
0,0.02941,0.13286
0,0.029466,0.13299
0,0.029518,0.13312
0,0.029568,0.13325
0,0.029614,0.13338
0,0.029658,0.13351
0,0.029698,0.13364
0,0.029736,0.13377
0,0.02977,0.13389
0,0.029802,0.13402
0,0.02983,0.13414
0,0.029856,0.13427
0,0.029878,0.13439
0,0.029897,0.13451
0,0.029914,0.13464
0,0.029927,0.13476
0,0.029937,0.13488
0,0.029945,0.135
0,0.029949,0.13511
0,0.02995,0.13523
0,0.029948,0.13534
0,0.029945,0.13546
0,0.029938,0.13557
0,0.029929,0.13568
0,0.029917,0.13579
0,0.029902,0.1359
0,0.029885,0.13601
0,0.029865,0.13612
0,0.029842,0.13622
0,0.029816,0.13633
0,0.029788,0.13643
0,0.029758,0.13653
0,0.029724,0.13663
0,0.029688,0.13673
0,0.02965,0.13683
0,0.029609,0.13692
0,0.029565,0.13702
0,0.029518,0.13711
0,0.029469,0.1372
0,0.029418,0.1373
0,0.029364,0.13738
0,0.029307,0.13747
0,0.029248,0.13756
0,0.029186,0.13764
0,0.029122,0.13772
0,0.029055,0.1378
0,0.028985,0.13788
0,0.028914,0.13796
0,0.028839,0.13803
0,0.028763,0.1381
0,0.028683,0.13817
0,0.028602,0.13824
0,0.028518,0.13831
0,0.028431,0.13838
0,0.028342,0.13844
0,0.028251,0.1385
0,0.028157,0.13856
0,0.028061,0.13862
0,0.027963,0.13867
0,0.027862,0.13873
0,0.027759,0.13878
0,0.027653,0.13883
0,0.027546,0.13887
0,0.027436,0.13892
0,0.027324,0.13896
0,0.027209,0.139
0,0.027093,0.13904
0,0.026974,0.13908
0,0.026853,0.13911
0,0.026729,0.13914
0,0.026604,0.13917
0,0.026477,0.1392
0,0.026347,0.13922
0,0.026215,0.13925
0,0.026081,0.13927
0,0.025945,0.13928
0,0.025808,0.1393
0,0.025668,0.13931
0,0.025526,0.13932
0,0.025382,0.13933
0,0.025236,0.13934
0,0.025088,0.13934
0,0.024938,0.13934
0,0.024787,0.13934
0,0.024633,0.13933
0,0.024478,0.13932
0,0.02432,0.13931
0,0.024161,0.1393
0,0.024,0.13929
0,0.023838,0.13927
0,0.023673,0.13925
